Wall time,Step,Value
1709204066.2433696,0,0.3822999894618988
1709204452.5163672,1,0.4869000017642975
1709204838.8427453,2,0.5406000018119812
1709205225.1778748,3,0.6051999926567078
1709205611.4602797,4,0.647599995136261
1709205997.8494213,5,0.6747000217437744
1709206384.1116312,6,0.703499972820282
1709206770.4022593,7,0.7300000190734863
1709207156.577603,8,0.7508999705314636
1709207542.872553,9,0.7605000138282776
1709207929.2433774,10,0.7754999995231628
1709208315.574059,11,0.7807999849319458
1709208701.7063563,12,0.7936999797821045
1709209087.9255714,13,0.7979000210762024
1709209474.1265488,14,0.7928000092506409
1709209860.2908032,15,0.8130000233650208
1709210246.2250488,16,0.8169999718666077
1709210632.4710646,17,0.8306000232696533
1709211018.4916537,18,0.8240000009536743
1709211404.7919323,19,0.8327999711036682
1709211791.1620975,20,0.848800003528595
1709212177.2415438,21,0.8413000106811523
1709212563.627422,22,0.8428999781608582
1709212950.041311,23,0.8518000245094299
1709213336.3477025,24,0.8532999753952026
1709213722.5924125,25,0.8478999733924866
1709214108.9747498,26,0.8501999974250793
1709214495.282793,27,0.8618000149726868
1709214881.4719648,28,0.8417999744415283
1709215267.819054,29,0.8621000051498413
1709215654.0622602,30,0.8648999929428101
1709216040.372708,31,0.8669000267982483
1709216426.742973,32,0.8654000163078308
1709216812.9784698,33,0.8618000149726868
1709217199.3775814,34,0.8655999898910522
1709217585.5995913,35,0.8725000023841858
1709217971.841765,36,0.8543000221252441
1709218358.2534838,37,0.8618000149726868
1709218744.5162473,38,0.8744000196456909
1709219130.87253,39,0.8744000196456909
1709219517.1806524,40,0.8745999932289124
1709219903.1920981,41,0.876800000667572
1709220289.5839295,42,0.8777999877929688
1709220675.6451807,43,0.8790000081062317
1709221061.865098,44,0.878000020980835
1709221448.2401152,45,0.8752999901771545
1709221834.6237226,46,0.8754000067710876
1709222220.849978,47,0.8726999759674072
1709222607.1587994,48,0.8833000063896179
1709222993.3783126,49,0.8812000155448914
1709223379.5935035,50,0.8787000179290771
1709223766.0093267,51,0.8870000243186951
1709224152.2260654,52,0.8790000081062317
1709224538.4376428,53,0.8830000162124634
1709224924.7091517,54,0.8801000118255615
1709225311.0049582,55,0.8754000067710876
1709225697.274247,56,0.883400022983551
1709226083.673746,57,0.8849999904632568
1709226470.023389,58,0.8795999884605408
1709226856.3772101,59,0.8816999793052673
1709227242.720098,60,0.8888999819755554
1709227628.9655583,61,0.881600022315979
1709228015.251853,62,0.8858000040054321
1709228215.997561,63,0.8896999955177307
1709228398.2599602,64,0.88919997215271
1709228580.426105,65,0.8870000243186951
1709228762.487642,66,0.8870000243186951
1709228944.4922943,67,0.8873000144958496
1709229126.5849884,68,0.891700029373169
1709229308.7341144,69,0.8892999887466431
1709229490.8672965,70,0.8849999904632568
1709229672.8746424,71,0.8888000249862671
1709229854.8686526,72,0.8888999819755554
1709230036.82023,73,0.8892999887466431
1709230218.8137722,74,0.8920000195503235
1709230400.9197443,75,0.8913000226020813
1709230583.2638452,76,0.8903999924659729
1709230765.4953015,77,0.8948000073432922
1709230947.6367798,78,0.8962000012397766
1709231129.8077445,79,0.8960999846458435
1709231312.0306184,80,0.8881000280380249
1709231494.248164,81,0.8946999907493591
1709231676.4971437,82,0.8902999758720398
1709231858.6670442,83,0.8865000009536743
1709232040.8103244,84,0.8981999754905701
1709232222.8885176,85,0.8942000269889832
1709232404.9607162,86,0.8938999772071838
1709232587.2374344,87,0.895799994468689
1709232769.5735135,88,0.89410001039505
1709232951.8952334,89,0.8939999938011169
1709233134.1789308,90,0.8934999704360962
1709233316.2599785,91,0.8978999853134155
1709233498.468012,92,0.9004999995231628
1709233680.6952724,93,0.8970000147819519
1709233862.7479422,94,0.8952999711036682
1709234045.0768273,95,0.8970000147819519
1709234227.404691,96,0.8938999772071838
