Wall time,Step,Value
1709317013.7581916,0,0.4000999927520752
1709317172.9449596,1,0.49970000982284546
1709317332.0701146,2,0.5569000244140625
1709317491.2713895,3,0.6312999725341797
1709317650.383992,4,0.659600019454956
1709317809.5657516,5,0.6723999977111816
1709317968.5750973,6,0.7121999859809875
1709318127.4910216,7,0.7450000047683716
1709318286.2725751,8,0.7717000246047974
1709318445.1010783,9,0.7720999717712402
1709318604.125978,10,0.7766000032424927
1709318763.4386141,11,0.8080999851226807
1709318922.6835244,12,0.8082000017166138
1709319081.948665,13,0.8172000050544739
1709319241.2122843,14,0.8259999752044678
1709319400.2942924,15,0.8075000047683716
1709319559.2459586,16,0.8443999886512756
1709319718.1150596,17,0.8429999947547913
1709319877.1044762,18,0.8374999761581421
1709320036.2854705,19,0.823199987411499
1709320195.4746537,20,0.8292999863624573
1709320354.6841717,21,0.8371000289916992
1709320513.8518097,22,0.8457000255584717
1709320672.636531,23,0.8565000295639038
1709320831.403762,24,0.8485000133514404
1709320990.1621978,25,0.859499990940094
1709321148.9680471,26,0.8690000176429749
1709321308.1358495,27,0.8575000166893005
1709321467.3602688,28,0.8615000247955322
1709321626.6489236,29,0.8716999888420105
1709321785.962407,30,0.8686000108718872
1709321945.2508683,31,0.8701000213623047
1709322104.4646087,32,0.873199999332428
1709322263.631431,33,0.8616999983787537
1709322422.6847844,34,0.8666999936103821
1709322581.534475,35,0.8806999921798706
1709322740.2684631,36,0.8769999742507935
1709322899.0513296,37,0.8705999851226807
1709323058.1859295,38,0.8812999725341797
1709323217.3558335,39,0.8791000247001648
1709323376.5740244,40,0.8762999773025513
1709323535.8752842,41,0.875
1709323695.2047536,42,0.8769000172615051
1709323854.4402914,43,0.8740000128746033
1709324013.6359873,44,0.8840000033378601
1709324172.478934,45,0.8784999847412109
1709324331.5297108,46,0.8723999857902527
1709324490.7222385,47,0.8759999871253967
1709324649.9469383,48,0.8859999775886536
1709324809.1760268,49,0.8823999762535095
1709324968.3727975,50,0.88919997215271
1709325127.5838623,51,0.883400022983551
1709325286.37055,52,0.8847000002861023
1709325445.2904437,53,0.8906000256538391
1709325604.4184287,54,0.8848000168800354
1709325763.6408794,55,0.8867999911308289
1709325922.8663943,56,0.8889999985694885
1709326082.1540587,57,0.8815000057220459
1709326241.4214163,58,0.8920000195503235
1709326400.6669898,59,0.8924000263214111
1709326559.924669,60,0.8934000134468079
1709326719.055048,61,0.891700029373169
1709326877.6940396,62,0.8934999704360962
1709327036.8286211,63,0.8938000202178955
1709327196.0538821,64,0.8937000036239624
1709327355.3604128,65,0.8917999863624573
1709327514.6036012,66,0.8942000269889832
1709327673.89257,67,0.8902999758720398
1709327833.1503768,68,0.886900007724762
1709327992.3831263,69,0.8970000147819519
1709328151.2367795,70,0.8924000263214111
1709328310.502379,71,0.8863999843597412
1709328469.764054,72,0.8956999778747559
1709328628.9372578,73,0.8945000171661377
1709328788.0494504,74,0.8945000171661377
1709328947.1440463,75,0.8942999839782715
1709329105.8592093,76,0.8937000036239624
1709329264.897899,77,0.8914999961853027
1709329424.0435653,78,0.8932999968528748
1709329583.2101195,79,0.8902000188827515
1709329742.3610446,80,0.8974000215530396
1709329901.5142066,81,0.8956000208854675
1709330060.6043808,82,0.8939999938011169
1709330219.6663072,83,0.8959000110626221
1709330378.7853186,84,0.8967999815940857
1709330537.8894966,85,0.8942999839782715
1709330697.089303,86,0.8978000283241272
1709330856.2655323,87,0.8986999988555908
1709331015.4309554,88,0.8981999754905701
1709331174.5716677,89,0.9014000296592712
1709331333.630315,90,0.8970999717712402
1709331492.7733545,91,0.8974999785423279
1709331651.89896,92,0.8970999717712402
1709331811.0543022,93,0.9021999835968018
1709331970.2339315,94,0.8966000080108643
1709332129.412233,95,0.8995000123977661
1709332288.6233516,96,0.894599974155426
1709332447.663597,97,0.8988999724388123
1709332606.6388247,98,0.899399995803833
1709332765.695843,99,0.9003999829292297
1709332924.875549,100,0.8956000208854675
1709333084.0694067,101,0.8949000239372253
1709333243.2456474,102,0.9021000266075134
1709333402.4128196,103,0.9025999903678894
1709333561.5573359,104,0.9003999829292297
1709333720.6995766,105,0.8978000283241272
1709333879.8442776,106,0.9004999995231628
1709334039.0492134,107,0.8992000222206116
1709334198.2362661,108,0.9031000137329102
1709334357.3887973,109,0.9013000130653381
1709334516.4928243,110,0.9009000062942505
1709334675.6348884,111,0.9004999995231628
1709334834.8129537,112,0.9009000062942505
1709334993.8972387,113,0.9016000032424927
1709335153.0594964,114,0.9014999866485596
1709335312.212931,115,0.902899980545044
1709335471.3793979,116,0.9021999835968018
1709335630.5900905,117,0.9061999917030334
1709335789.8320723,118,0.8999999761581421
1709335949.035275,119,0.9028000235557556
1709336108.2236505,120,0.9078999757766724
1709336267.4726934,121,0.9017000198364258
1709336426.6716304,122,0.9039999842643738
