Wall time,Step,Value
1700618072.3189175,0,0.48669999837875366
1700618180.040024,1,0.6029999852180481
1700618287.5890853,2,0.6495000123977661
1700618395.3597422,3,0.6955999732017517
1700618503.3599854,4,0.7290999889373779
1700618610.9864197,5,0.7432000041007996
1700618718.839927,6,0.776199996471405
1700618826.4415658,7,0.784500002861023
1700618934.1067076,8,0.7932999730110168
1700619041.9346492,9,0.7939000129699707
1700619149.6194277,10,0.8216000199317932
1700619257.584335,11,0.7990999817848206
1700619365.593752,12,0.8296999931335449
1700619473.361096,13,0.8309000134468079
1700619581.896132,14,0.8091999888420105
1700619690.047373,15,0.8093000054359436
1700619797.9232328,16,0.853600025177002
1700619905.8419957,17,0.8402000069618225
1700620013.3844652,18,0.839900016784668
1700620122.5525184,19,0.8396999835968018
1700620230.517721,20,0.8513000011444092
1700620338.6459825,21,0.8363000154495239
1700620446.3101513,22,0.8540999889373779
1700620554.1009922,23,0.8553000092506409
1700620661.8541734,24,0.8600000143051147
1700620770.0953703,25,0.8610000014305115
1700620877.8269506,26,0.8661999702453613
1700620985.9579039,27,0.8550000190734863
1700621093.9622352,28,0.8718000054359436
1700621201.5083082,29,0.8540999889373779
1700621310.2003727,30,0.8600999712944031
1700621428.4379373,31,0.8759999871253967
1700621536.0499413,32,0.8485999703407288
1700621643.5927556,33,0.875
1700621751.3200793,34,0.8705999851226807
1700621859.048997,35,0.866100013256073
1700621966.780485,36,0.8583999872207642
1700622074.707806,37,0.8763999938964844
1700622182.5859642,38,0.873199999332428
1700622290.4960866,39,0.8870999813079834
1700622398.4001873,40,0.8766000270843506
1700622506.1933205,41,0.8646000027656555
1700622613.920275,42,0.8769999742507935
1700622721.436251,43,0.8691999912261963
1700622829.0309901,44,0.8679999709129333
1700622936.8736286,45,0.885200023651123
1700623044.6852562,46,0.8852999806404114
1700623152.5033271,47,0.8715000152587891
1700623260.386233,48,0.8718000054359436
1700623368.2192369,49,0.881600022315979
1700623476.0579646,50,0.8751000165939331
1700623583.879686,51,0.8784999847412109
1700623691.5967126,52,0.885699987411499
1700623799.2598045,53,0.8877000212669373
1700623907.0026813,54,0.883400022983551
1700624014.670705,55,0.8791999816894531
1700624122.3372157,56,0.8745999932289124
1700624230.0753531,57,0.8883000016212463
1700624338.056619,58,0.8866999745368958
1700624446.0444353,59,0.8804000020027161
1700624553.871369,60,0.8878999948501587
1700624661.5203896,61,0.895799994468689
1700624769.2372925,62,0.8700000047683716
1700624877.0813854,63,0.8960000276565552
1700624984.8169234,64,0.8855999708175659
1700625092.588545,65,0.8873999714851379
1700625200.5907118,66,0.8928999900817871
1700625308.4477723,67,0.8913999795913696
1700625416.2784224,68,0.8852999806404114
1700625524.0041754,69,0.8952000141143799
1700625631.7402048,70,0.8880000114440918
1700625739.4550948,71,0.8799999952316284
1700625846.9851635,72,0.8963000178337097
1700625954.5662944,73,0.887499988079071
1700626062.129586,74,0.8907999992370605
1700626169.6233664,75,0.8971999883651733
1700626277.194372,76,0.8931000232696533
1700626384.7396486,77,0.9031000137329102
1700626492.2994912,78,0.8953999876976013
1700626599.8966794,79,0.894599974155426
1700626707.5209553,80,0.8881000280380249
1700626815.0374744,81,0.8822000026702881
1700626922.6423516,82,0.8981999754905701
1700627030.4252288,83,0.8902999758720398
1700627138.1507485,84,0.9017999768257141
1700627245.824391,85,0.8930000066757202
1700627353.543339,86,0.9038000106811523
1700627461.229601,87,0.9007999897003174
1700627568.9293568,88,0.8985000252723694
