Wall time,Step,Value
1700543292.1692896,0,0.4781000018119812
1700543402.6577368,1,0.5902000069618225
1700543513.208085,2,0.6786999702453613
1700543623.7523367,3,0.6978999972343445
1700543734.3236928,4,0.7479000091552734
1700543844.796496,5,0.7398999929428101
1700543955.376138,6,0.7904000282287598
1700544065.908857,7,0.7846999764442444
1700544176.4403293,8,0.807200014591217
1700544286.9419322,9,0.8278999924659729
1700544397.4187396,10,0.8242999911308289
1700544507.9735687,11,0.8453999757766724
1700544618.4060779,12,0.838100016117096
1700544728.9370062,13,0.8499000072479248
1700544839.4086635,14,0.8539000153541565
1700544949.9014523,15,0.8550000190734863
1700545060.4046054,16,0.8619999885559082
1700545170.9500196,17,0.8698999881744385
1700545281.5015528,18,0.8650000095367432
1700545392.012901,19,0.8751000165939331
1700545502.5776496,20,0.8765000104904175
1700545613.2076447,21,0.8723999857902527
1700545723.7910857,22,0.8813999891281128
1700545834.3870945,23,0.8877000212669373
1700545944.916228,24,0.8920999765396118
1700546055.4859135,25,0.8894000053405762
1700546166.0719059,26,0.8934000134468079
1700546276.633657,27,0.89410001039505
1700546387.215481,28,0.8992999792098999
1700546497.7243836,29,0.8819000124931335
1700546608.2548003,30,0.8966000080108643
1700546718.8278337,31,0.8974999785423279
1700546829.3745825,32,0.9023000001907349
1700546939.9783838,33,0.8962000012397766
1700547050.547914,34,0.8964999914169312
1700547161.0829608,35,0.8968999981880188
1700547271.571867,36,0.8974999785423279
1700547382.167816,37,0.9028000235557556
1700547492.7673123,38,0.8967999815940857
1700547603.3408735,39,0.8968999981880188
1700547713.771358,40,0.8981999754905701
1700547824.2686694,41,0.8948000073432922
1700547934.730054,42,0.8930000066757202
1700548045.177065,43,0.9089999794960022
1700548155.6246428,44,0.904699981212616
1700548266.0406861,45,0.9046000242233276
1700548376.4880204,46,0.8973000049591064
1700548486.9357092,47,0.9034000039100647
1700548597.3932283,48,0.9071999788284302
1700548707.8380144,49,0.8999000191688538
1700548818.316563,50,0.9035000205039978
1700548928.7974985,51,0.8986999988555908
1700549039.253663,52,0.9114000201225281
1700549149.7470367,53,0.9067999720573425
1700549260.1992228,54,0.9078999757766724
1700549370.6314785,55,0.917900025844574
1700549481.1145067,56,0.9057999849319458
1700549591.5827565,57,0.9153000116348267
1700549702.0593712,58,0.9158999919891357
1700549812.5538661,59,0.8985999822616577
1700549923.0165515,60,0.9153000116348267
1700550033.4975762,61,0.9211999773979187
1700550143.9302363,62,0.9135000109672546
1700550254.4214249,63,0.9168000221252441
1700550364.8870344,64,0.9186000227928162
1700550475.384109,65,0.9218999743461609
1700550585.8493676,66,0.9204000234603882
1700550696.2573817,67,0.9093000292778015
1700550806.764797,68,0.9214000105857849
1700550917.27087,69,0.9115999937057495
1700551027.6898997,70,0.9233999848365784
1700551138.1704807,71,0.9221000075340271
1700551248.6010034,72,0.9143999814987183
1700551359.0952952,73,0.9186999797821045
1700551469.5398734,74,0.9214000105857849
1700551580.026377,75,0.9186999797821045
1700551690.5124273,76,0.9097999930381775
1700551800.9597561,77,0.917900025844574
1700551911.468983,78,0.9199000000953674
1700552021.9648721,79,0.91839998960495
1700552132.4341502,80,0.9243999719619751
1700552242.9181054,81,0.9136000275611877
1700552353.3969758,82,0.929099977016449
1700552463.8953745,83,0.9190000295639038
1700552574.4032786,84,0.9215999841690063
1700552684.9301157,85,0.9273999929428101
1700552795.452008,86,0.9280999898910522
1700552905.9068866,87,0.9175999760627747
1700553016.4487646,88,0.9282000064849854
1700553126.8876295,89,0.9277999997138977
1700553237.361411,90,0.9340000152587891
1700553347.9508252,91,0.9277999997138977
1700553458.5274193,92,0.9258999824523926
1700553569.1739545,93,0.9236999750137329
1700553679.737482,94,0.9251000285148621
1700553790.3529713,95,0.9258000254631042
1700553900.9963617,96,0.920799970626831
1700554011.622008,97,0.9243999719619751
1700554122.3184714,98,0.926800012588501
1700554232.9583423,99,0.9235000014305115
1700554343.5789895,100,0.9301000237464905
1700554454.1857245,101,0.9291999936103821
1700554564.8228123,102,0.9254999756813049
1700554675.4551785,103,0.9301999807357788
1700554786.0872695,104,0.9297000169754028
1700554896.7112756,105,0.9326000213623047
1700555007.3567934,106,0.9315000176429749
1700555117.9963973,107,0.928600013256073
1700555228.6465359,108,0.9289000034332275
1700555339.3094614,109,0.9290000200271606
1700555449.977413,110,0.9291999936103821
1700555560.6309392,111,0.9265999794006348
1700555671.3443115,112,0.9269999861717224
1700555781.9920003,113,0.9302999973297119
1700555892.6800427,114,0.932200014591217
1700556003.289914,115,0.9343000054359436
1700556113.8705864,116,0.9291999936103821
1700556224.4831297,117,0.930899977684021
1700556335.0535705,118,0.9294999837875366
1700556445.6231055,119,0.9319000244140625
1700556556.1979163,120,0.9326000213623047
1700556666.8196359,121,0.9343000054359436
1700556777.3815036,122,0.9337000250816345
1700556887.9735432,123,0.9337999820709229
1700556998.5727146,124,0.9269999861717224
1700557109.1411865,125,0.9361000061035156
1700557219.7424912,126,0.9253000020980835
1700557330.3172362,127,0.9343000054359436
1700557440.8750174,128,0.9366999864578247
1700557551.401869,129,0.9358000159263611
1700557661.9607706,130,0.9368000030517578
1700557772.564531,131,0.9365000128746033
1700557883.185563,132,0.9355999827384949
1700557993.8226836,133,0.9348000288009644
1700558104.4035244,134,0.9362999796867371
1700558214.9769514,135,0.9340000152587891
1700558325.5517495,136,0.933899998664856
1700558436.1911244,137,0.9381999969482422
1700558546.8504212,138,0.9366000294685364
1700558657.4944034,139,0.9388999938964844
1700558768.1720393,140,0.9381999969482422
1700558878.8487916,141,0.9377999901771545
1700558989.5148654,142,0.9395999908447266
1700559100.159542,143,0.9368000030517578
1700559210.8534224,144,0.939300000667572
1700559321.5676725,145,0.9401000142097473
1700559432.1692212,146,0.9379000067710876
1700559542.7033265,147,0.9384999871253967
1700559653.3008046,148,0.9373999834060669
1700559763.8486314,149,0.9387999773025513
1700559874.4452233,150,0.9366999864578247
1700559985.0861695,151,0.9376000165939331
1700560095.8039606,152,0.9369000196456909
1700560206.4727747,153,0.9369999766349792
1700560317.1323235,154,0.9402999877929688
1700560427.8179295,155,0.9383999705314636
1700560538.5303025,156,0.9381999969482422
1700560649.1486201,157,0.9401999711990356
1700560759.753767,158,0.940500020980835
1700560870.393344,159,0.9409999847412109
1700560981.0325508,160,0.9412000179290771
1700561091.7268355,161,0.9401999711990356
1700561202.4120917,162,0.9401999711990356
1700561313.0558813,163,0.942799985408783
1700561423.69236,164,0.9399999976158142
1700561534.3664114,165,0.9441999793052673
1700561644.969204,166,0.9404000043869019
1700561755.490478,167,0.9409999847412109
1700561866.0270948,168,0.9434999823570251
1700561976.60724,169,0.9431999921798706
1700562087.1874661,170,0.9422000050544739
1700562197.7549229,171,0.9427000284194946
1700562308.3427393,172,0.9419999718666077
1700562418.8693633,173,0.9434000253677368
1700562529.4543483,174,0.9420999884605408
1700562640.0869029,175,0.9437000155448914
1700562750.6246924,176,0.9412999749183655
1700562861.1725335,177,0.9424999952316284
1700562971.7143996,178,0.9434999823570251
1700563082.3451953,179,0.9445000290870667
1700563192.9697406,180,0.9437000155448914
1700563303.5647686,181,0.9433000087738037
1700563414.1222396,182,0.9426000118255615
1700563524.7249484,183,0.9420999884605408
1700563635.3287103,184,0.942300021648407
1700563745.927893,185,0.9441999793052673
1700563856.4814806,186,0.9448000192642212
1700563967.117807,187,0.944599986076355
1700564077.8055668,188,0.9430999755859375
1700564188.5284657,189,0.9409000277519226
1700564299.1798646,190,0.9430000185966492
1700564409.7615051,191,0.9440000057220459
1700564520.3393326,192,0.9460999965667725
1700564630.8814533,193,0.9448000192642212
1700564741.5107517,194,0.9437999725341797
1700564852.1630085,195,0.9452000260353088
1700564962.7555678,196,0.9440000057220459
1700565073.3831577,197,0.9419000148773193
1700565183.936731,198,0.9448999762535095
1700565294.6283514,199,0.9434999823570251
