Wall time,Step,Value
1700618072.318859,0,1.6117630004882812
1700618180.039955,1,1.2104538679122925
1700618287.5890334,2,0.9945045113563538
1700618395.3596902,3,0.8633911609649658
1700618503.3599312,4,0.7830475568771362
1700618610.9863603,5,0.7163626551628113
1700618718.839869,6,0.663992702960968
1700618826.4415147,7,0.6208516359329224
1700618934.106653,8,0.5845080614089966
1700619041.9346051,9,0.5493869185447693
1700619149.6193726,10,0.5300477147102356
1700619257.5842814,11,0.506908655166626
1700619365.5936983,12,0.4892863631248474
1700619473.3610413,13,0.47444888949394226
1700619581.8960736,14,0.46680593490600586
1700619690.0473142,15,0.453683078289032
1700619797.9231694,16,0.448143869638443
1700619905.841943,17,0.44014790654182434
1700620013.3844075,18,0.4318372905254364
1700620122.5524604,19,0.4282779395580292
1700620230.517674,20,0.4238605201244354
1700620338.6459286,21,0.41795122623443604
1700620446.3101003,22,0.4141310453414917
1700620554.1009402,23,0.4072200655937195
1700620661.8541212,24,0.4012961685657501
1700620770.0953186,25,0.40028494596481323
1700620877.826896,26,0.39901676774024963
1700620985.957848,27,0.389600545167923
1700621093.9621785,28,0.39105701446533203
1700621201.5082538,29,0.3902256488800049
1700621310.200313,30,0.3900412619113922
1700621428.4378593,31,0.38298895955085754
1700621536.0498857,32,0.38082626461982727
1700621643.5926998,33,0.38669338822364807
1700621751.3200235,34,0.3782886564731598
1700621859.0489454,35,0.3766251504421234
1700621966.7804313,36,0.37781745195388794
1700622074.7077446,37,0.37537822127342224
1700622182.585908,38,0.375627338886261
1700622290.496026,39,0.36718007922172546
1700622398.4001327,40,0.3697674870491028
1700622506.193263,41,0.3718632757663727
1700622613.9202201,42,0.3670802414417267
1700622721.4361975,43,0.3623654246330261
1700622829.030934,44,0.360082745552063
1700622936.8735664,45,0.3562660813331604
1700623044.6851933,46,0.35686904191970825
1700623152.5032706,47,0.35857492685317993
1700623260.3861763,48,0.3527531027793884
1700623368.219191,49,0.35352665185928345
1700623476.057908,50,0.3486495018005371
1700623583.8796363,51,0.350935697555542
1700623691.5966547,52,0.3524027466773987
1700623799.2597506,53,0.34539273381233215
1700623907.00263,54,0.3427170217037201
1700624014.6706495,55,0.3429793119430542
1700624122.3371649,56,0.3405199646949768
1700624230.0753012,57,0.33928102254867554
1700624338.056568,58,0.34456968307495117
1700624446.0443866,59,0.3402576744556427
1700624553.871312,60,0.33607450127601624
1700624661.5203345,61,0.3305443227291107
1700624769.2372391,62,0.32920342683792114
