Wall time,Step,Value
1700553424.2670145,0,0.4569999873638153
1700553531.8395905,1,0.550000011920929
1700553639.4373558,2,0.6654000282287598
1700553747.0554569,3,0.6868000030517578
1700553854.6322193,4,0.7203999757766724
1700553962.2759871,5,0.7384999990463257
1700554069.8725731,6,0.7680000066757202
1700554177.4667013,7,0.7587000131607056
1700554285.0387044,8,0.792900025844574
1700554392.6590688,9,0.8141000270843506
1700554500.2772272,10,0.8041999936103821
1700554607.8937674,11,0.8432999849319458
1700554715.4820886,12,0.8418999910354614
1700554823.1306427,13,0.8442999720573425
1700554930.7265968,14,0.8518000245094299
1700555038.3309116,15,0.84579998254776
1700555145.9151394,16,0.8615999817848206
1700555253.5394607,17,0.8596000075340271
1700555361.129156,18,0.869700014591217
1700555468.7784517,19,0.8654000163078308
1700555576.3745975,20,0.8657000064849854
1700555684.0169556,21,0.8654000163078308
1700555791.6461568,22,0.8723999857902527
1700555899.3029606,23,0.8747000098228455
1700556006.913375,24,0.8794000148773193
1700556114.6227474,25,0.8754000067710876
1700556222.3759391,26,0.8794000148773193
1700556330.0841806,27,0.8783000111579895
1700556437.8145454,28,0.8831999897956848
1700556545.610185,29,0.878600001335144
1700556653.3464558,30,0.8884999752044678
1700556761.1185822,31,0.8853999972343445
1700556868.843144,32,0.8837000131607056
1700556976.536285,33,0.8866000175476074
1700557084.2910755,34,0.8880000114440918
1700557192.0412085,35,0.9007999897003174
1700557299.7677014,36,0.8894000053405762
1700557407.5168219,37,0.8984000086784363
1700557515.2770145,38,0.892799973487854
1700557622.963598,39,0.902999997138977
1700557730.7150989,40,0.902999997138977
1700557838.4964488,41,0.9010999798774719
1700557946.217606,42,0.8949999809265137
1700558053.9567623,43,0.9045000076293945
1700558161.6556585,44,0.897599995136261
1700558269.4236128,45,0.8899000287055969
1700558377.1125338,46,0.8998000025749207
1700558484.843918,47,0.9028000235557556
1700558592.4911077,48,0.8988000154495239
1700558700.0503483,49,0.8995000123977661
1700558807.646912,50,0.8910999894142151
1700558915.248644,51,0.9028000235557556
1700559022.857272,52,0.8984000086784363
1700559130.4460766,53,0.9072999954223633
1700559238.061122,54,0.8914999961853027
1700559345.6479437,55,0.9049000144004822
1700559453.342596,56,0.9067999720573425
1700559561.0603185,57,0.8928999900817871
1700559668.766431,58,0.8934999704360962
1700559776.448883,59,0.9027000069618225
1700559884.1660652,60,0.9067999720573425
1700559991.7356732,61,0.9023000001907349
